max;1000;1,00138;6,02031
min;1000;0,9475;0,315803
max;1500;0,862029000000;8,733330000000
min;1500;0,9375;0,742939
max;2000;0,947908000000;0,359027000000
min;2000;0,900625;4,64705
max;2500;0,972214000000;2,932340000000
min;2500;0,9365;0,848813
max;3000;0,965732000000;2,246120000000
min;3000;0,937917;0,698825
max;3500;0,994436000000;5,285070000000
min;3500;0,932143;1,31012
max;4000;0,867701000000;8,132890000000
min;4000;0,94625;0,18346
max;4500;0,896597000000;5,073510000000
min;4500;0,933611;1,15467
max;5000;0,991658000000;4,990980000000
min;5000;0,93825;0,663533
max;5500;0,977517000000;3,493780000000
min;5500;0,940682;0,406066
max;6000;0,889575000000;5,816910000000
min;6000;0,939583;0,522368
max;6500;0,970718000000;2,773980000000
min;6500;0,946154;0,17328
max;7000;0,969436000000;2,638240000000
min;7000;0,951071;0,693925
max;7500;0,965732000000;2,246120000000
min;7500;0,950333;0,61578
max;8000;0,911450000000;3,500940000000
min;8000;0,940625;0,412082
max;8500;0,948194000000;0,389301000000
min;8500;0,941912;0,275847
max;9000;0,960331000000;1,674270000000
min;9000;0,949167;0,49226
max;9500;0,910811000000;3,568650000000
min;9500;0,943947;0,060329
max;10000;0,923603000000;2,214280000000
min;10000;0,94375;0,0812252
max;10500;0,937955000000;0,694804000000
min;10500;0,94369;0,0875272
max;11000;0,892669000000;5,489400000000
min;11000;0,947045;0,267678
max;11500;0,919799000000;2,617060000000
min;11500;0,941304;0,340157
max;12000;0,943857000000;0,069857900000
min;12000;0,946771;0,238603
max;12500;0,914659000000;3,161260000000
min;12500;0,9465;0,209929
max;13000;0,955761000000;1,190400000000
min;13000;0,940962;0,376451
max;13500;0,931165000000;1,413700000000
min;13500;0,942037;0,262584
max;14000;0,891659000000;5,596340000000
min;14000;0,948214;0,391427
max;14500;0,926620000000;1,894840000000
min;14500;0,951724;0,76303
max;15000;0,954714000000;1,079550000000
min;15000;0,944583;0,00700331
max;15500;0,964687000000;2,135440000000
min;15500;0,950645;0,648794
max;16000;0,962491000000;1,903010000000
min;16000;0,945078;0,059389
max;16500;0,966321000000;2,308500000000
min;16500;0,941136;0,357942
max;17000;0,976217000000;3,356170000000
min;17000;0,940956;0,37705
max;17500;0,951658000000;0,756052000000
min;17500;0,946071;0,164554
max;18000;0,952229000000;0,816504000000
min;18000;0,949514;0,529022
max;18500;0,945938000000;0,150380000000
min;18500;0,943108;0,149185
max;19000;0,953281000000;0,927863000000
min;19000;0,944276;0,0255019
max;19500;0,943296000000;0,129242000000
min;19500;0,945962;0,15292
max;20000;0,943533000000;0,104169000000
min;20000;0,944375;0,0150538
max;20500;0,946130000000;0,170736000000
min;20500;0,947012;0,264157
max;21000;0,931936000000;1,332000000000
min;21000;0,944167;0,0371109
max;21500;0,941465000000;0,323199000000
min;21500;0,949302;0,506623
max;22000;0,922719000000;2,307860000000
min;22000;0,943352;0,123334
max;22500;0,964868000000;2,154620000000
min;22500;0,945889;0,145228
max;23000;0,952347000000;0,828935000000
min;23000;0,945598;0,114412
max;23500;0,956079000000;1,224100000000
min;23500;0,9525;0,845174
max;24000;0,928059000000;1,742510000000
min;24000;0,948125;0,381974
max;24500;0,968642000000;2,554220000000
min;24500;0,945561;0,110537
max;25000;0,953158000000;0,914861000000
min;25000;0,94145;0,324736
max;25500;0,956582000000;1,277340000000
min;25500;0,944118;0,0423009
max;26000;0,958752000000;1,507120000000
min;26000;0,948077;0,376884
max;26500;0,929289000000;1,612220000000
min;26500;0,942264;0,238538
max;27000;0,981936000000;3,961660000000
min;27000;0,942037;0,262584
max;27500;0,932618000000;1,259820000000
min;27500;0,944409;0,0114445
max;28000;0,973602000000;3,079380000000
min;28000;0,938348;0,653135
max;28500;0,915928000000;3,026910000000
min;28500;0,945219;0,0743356
max;29000;0,927291000000;1,823850000000
min;29000;0,948578;0,429892
max;29500;0,972873000000;3,002120000000
min;29500;0,945212;0,0735485
max;30000;0,953417000000;0,942310000000
min;30000;0,94625;0,18346
max;30500;0,955638000000;1,177420000000
min;30500;0,950123;0,593506
max;31000;0,940225000000;0,454471000000
min;31000;0,942581;0,20503
max;31500;0,974374000000;3,161070000000
min;31500;0,940595;0,415233
max;32000;0,957630000000;1,388350000000
min;32000;0,948789;0,452282
max;32500;0,959051000000;1,538790000000
min;32500;0,947077;0,27101
max;33000;0,933914000000;1,122580000000
min;33000;0,938712;0,614607
max;33500;0,963797000000;2,041280000000
min;33500;0,948097;0,379012
max;34000;0,957059000000;1,327800000000
min;34000;0,940625;1,3278
max;34500;0,949951000000;0,575334000000
min;34500;0,946413;0,200722
max;35000;0,936381000000;0,861457000000
min;35000;0,947357;0,300678
max;35500;0,971666000000;2,874350000000
min;35500;0,942077;0,258304
max;36000;0,941967000000;0,270004000000
min;36000;0,945625;0,117289
max;36500;0,947708000000;0,337876000000
min;36500;0,943048;0,155555
max;37000;0,944098000000;0,044356700000
min;37000;0,938986;0,585558
max;37500;0,935140000000;0,992818000000
min;37500;0,943867;0,0688732
max;38000;0,934604000000;1,049520000000
min;38000;0,942599;0,20312
max;38500;0,945699000000;0,125090000000
min;38500;0,943766;0,0795065
max;39000;0,947784000000;0,345830000000
min;39000;0,94734;0,298836
max;39500;0,942186000000;0,246841000000
min;39500;0,942911;0,170012
max;40000;0,945721000000;0,127429000000
min;40000;0,948531;0,424986
max;40500;0,950369000000;0,619535000000
min;40500;0,945617;0,116472
max;41000;0,947790000000;0,346474000000
min;41000;0,943201;0,139327
max;41500;0,933559000000;1,160160000000
min;41500;0,944247;0,028607
max;42000;0,956010000000;1,216800000000
min;42000;0,947232;0,287444
max;42500;0,931724000000;1,354490000000
min;42500;0,944294;0,0236172
max;43000;0,944856000000;0,035867100000
min;43000;0,943459;0,112003
max;43500;0,967297000000;2,411760000000
min;43500;0,944138;0,0401533
max;44000;0,954979000000;1,107630000000
min;44000;0,947244;0,288733
max;44500;0,976365000000;3,371820000000
min;44500;0,946994;0,262271
max;45000;0,954498000000;1,056680000000
min;45000;0,945861;0,142287
max;45500;0,963667000000;2,027440000000
min;45500;0,942995;0,161213
max;46000;0,940934000000;0,379401000000
min;46000;0,944918;0,0424865
max;46500;0,935416000000;0,963598000000
min;46500;0,947312;0,29588
max;47000;0,944495000000;0,002331410000
min;47000;0,943777;0,0784094
max;47500;0,957068000000;1,328760000000
min;47500;0,947711;0,338092
max;48000;0,946085000000;0,166029000000
min;48000;0,943333;0,125339
max;48500;0,942947000000;0,166246000000
min;48500;0,945284;0,0811334
max;49000;0,928563000000;1,689120000000
min;49000;0,94477;0,0268097
max;49500;0,931754000000;1,351310000000
min;49500;0,940707;0,403393
max;50000;0,945186000000;0,070816200000
min;50000;0,94295;0,165925
max;50500;0,944299000000;0,023147700000
min;50500;0,944183;0,0353638
max;51000;0,937138000000;0,781302000000
min;51000;0,94576;0,131561
max;51500;0,927662000000;1,784560000000
min;51500;0,947063;0,269547
max;52000;0,946786000000;0,240259000000
min;52000;0,94637;0,196186
max;52500;0,928695000000;1,675110000000
min;52500;0,941429;0,327005
max;53000;0,943414000000;0,116792000000
min;53000;0,943679;0,0887163
max;53500;0,931871000000;1,338880000000
min;53500;0,945467;0,100591
max;54000;0,961231000000;1,769580000000
min;54000;0,948588;0,43099
max;54500;0,941353000000;0,335058000000
min;54500;0,944312;0,0217317
max;55000;0,951709000000;0,761399000000
min;55000;0,946682;0,229179
max;55500;0,948565000000;0,428576000000
min;55500;0,945315;0,0845013
max;56000;0,945825000000;0,138457000000
min;56000;0,947567;0,322893
max;56500;0,954146000000;1,019430000000
min;56500;0,942301;0,234649
max;57000;0,928379000000;1,708650000000
min;57000;0,945724;0,127737
max;57500;0,956658000000;1,285420000000
min;57500;0,945739;0,129372
max;58000;0,927291000000;1,823850000000
min;58000;0,940496;0,425773
max;58500;0,954597000000;1,067240000000
min;58500;0,942714;0,190945
max;59000;0,932995000000;1,219850000000
min;59000;0,94697;0,259726
max;59500;0,951952000000;0,787191000000
min;59500;0,943214;0,137944
max;60000;0,930408000000;1,493760000000
min;60000;0,94325;0,134162
max;60500;0,944574000000;0,005994400000
min;60500;0,940992;0,373254
max;61000;0,958666000000;1,498030000000
min;61000;0,944508;0,000951722
max;61500;0,953085000000;0,907162000000
min;61500;0,942073;0,258758
max;62000;0,938029000000;0,686899000000
min;62000;0,946028;0,15998
max;62500;0,922903000000;2,288390000000
min;62500;0,94464;0,0130028
max;63000;0,962800000000;1,935690000000
min;63000;0,945317;0,0847284
max;63500;0,931028000000;1,428110000000
min;63500;0,944075;0,0468369
max;64000;0,966745000000;2,353340000000
min;64000;0,947793;0,346821
max;64500;0,954126000000;1,017310000000
min;64500;0,94874;0,44712
max;65000;0,930932000000;1,438330000000
min;65000;0,944019;0,0527206
max;65500;0,953363000000;0,936548000000
min;65500;0,946164;0,174368
max;66000;0,956010000000;1,216800000000
min;66000;0,948504;0,422078
max;66500;0,945167000000;0,068804000000
min;66500;0,942462;0,217548
max;67000;0,950593000000;0,643243000000
min;67000;0,945541;0,1084
max;67500;0,951905000000;0,782193000000
min;67500;0,945056;0,0569995
max;68000;0,930895000000;1,442290000000
min;68000;0,942206;0,244707
max;68500;0,943544000000;0,103042000000
min;68500;0,945693;0,124534
max;69000;0,942765000000;0,185470000000
min;69000;0,945181;0,0702977
max;69500;0,969276000000;2,621320000000
min;69500;0,946942;0,256772
max;70000;0,952908000000;0,888393000000
min;70000;0,944339;0,018835
max;70500;0,947805000000;0,348077000000
min;70500;0,942606;0,202305
max;71000;0,927026000000;1,851840000000
min;71000;0,947394;0,304619
max;71500;0,959296000000;1,564700000000
min;71500;0,949038;0,478686
max;72000;0,933865000000;1,127770000000
min;72000;0,95066;0,650336
max;72500;0,927961000000;1,752860000000
min;72500;0,942914;0,169758
max;73000;0,946244000000;0,182773000000
min;73000;0,944863;0,0366142
max;73500;0,947478000000;0,313512000000
min;73500;0,944201;0,0335098
max;74000;0,937529000000;0,739845000000
min;74000;0,945845;0,140538
max;74500;0,941155000000;0,355973000000
min;74500;0,944815;0,031577
max;75000;0,940584000000;0,416397000000
min;75000;0,941533;0,315913
max;75500;0,936158000000;0,885023000000
min;75500;0,945397;0,0931868
max;76000;0,935244000000;0,981802000000
min;76000;0,943207;0,13869
max;76500;0,954421000000;1,048610000000
min;76500;0,944444;0,00770144
max;77000;0,947214000000;0,285504000000
min;77000;0,944237;0,0296631
max;77500;0,961174000000;1,763560000000
min;77500;0,945113;0,0630711
max;78000;0,951024000000;0,688938000000
min;78000;0,945481;0,102019
max;78500;0,942614000000;0,201528000000
min;78500;0,944602;0,00897018
max;79000;0,940217000000;0,455311000000
min;79000;0,943196;0,139858
max;79500;0,945554000000;0,109788000000
min;79500;0,943208;0,138657
max;80000;0,942440000000;0,219968000000
min;80000;0,9475;0,315803
max;80500;0,965330000000;2,203500000000
min;80500;0,942873;0,174112
max;81000;0,958651000000;1,496370000000
min;81000;0,94591;0,147515
max;81500;0,961239000000;1,770400000000
min;81500;0,943236;0,135624
max;82000;0,961069000000;1,752380000000
min;82000;0,945396;0,0930799
max;82500;0,943813000000;0,074536700000
min;82500;0,941182;0,353129
max;83000;0,930514000000;1,482590000000
min;83000;0,943705;0,0860087
max;83500;0,925408000000;2,023210000000
min;83500;0,945734;0,12878
max;84000;0,955316000000;1,143270000000
min;84000;0,944152;0,0386865
max;84500;0,954955000000;1,105130000000
min;84500;0,946464;0,20617
max;85000;0,937671000000;0,724790000000
min;85000;0,945368;0,0900419
max;85500;0,926389000000;1,919330000000
min;85500;0,947208;0,284846
max;86000;0,931742000000;1,352520000000
min;86000;0,944898;0,0403455
max;86500;0,942766000000;0,185384000000
min;86500;0,944899;0,0404077
max;87000;0,944612000000;0,010003400000
min;87000;0,94408;0,046238
max;87500;0,938325000000;0,655592000000
min;87500;0,942186;0,246843
max;88000;0,937192000000;0,775568000000
min;88000;0,942102;0,255677
max;88500;0,939806000000;0,498743000000
min;88500;0,943969;0,0580465
max;89000;0,956265000000;1,243780000000
min;89000;0,946531;0,2132
max;89500;0,961025000000;1,747750000000
min;89500;0,941131;0,35848
max;90000;0,943371000000;0,121324000000
min;90000;0,943444;0,113576
max;90500;0,949224000000;0,498355000000
min;90500;0,947196;0,283631
max;91000;0,943902000000;0,065144900000
min;91000;0,940728;0,401175
max;91500;0,950326000000;0,614951000000
min;91500;0,945355;0,0887231
max;92000;0,931423000000;1,386350000000
min;92000;0,945489;0,102904
max;92500;0,960652000000;1,708270000000
min;92500;0,945189;0,0711478
max;93000;0,932698000000;1,251370000000
min;93000;0,943763;0,0798022
max;93500;0,947154000000;0,279213000000
min;93500;0,944291;0,0239003
max;94000;0,934152000000;1,097360000000
min;94000;0,947859;0,353816
max;94500;0,945465000000;0,100334000000
min;94500;0,946005;0,157552
max;95000;0,945299000000;0,082734700000
min;95000;0,942487;0,214961
max;95500;0,940655000000;0,408924000000
min;95500;0,945654;0,120407
max;96000;0,946997000000;0,262528000000
min;96000;0,94707;0,27031
max;96500;0,943702000000;0,086302200000
min;96500;0,944067;0,0476252
max;97000;0,938637000000;0,622544000000
min;97000;0,942036;0,262685
max;97500;0,947684000000;0,335273000000
min;97500;0,94509;0,0606191
max;98000;0,933821000000;1,132440000000
min;98000;0,947105;0,27394
max;98500;0,952769000000;0,873688000000
min;98500;0,939746;0,505125
max;99000;0,938137000000;0,675495000000
min;99000;0,942576;0,205547
max;99500;0,954626000000;1,070240000000
min;99500;0,943668;0,0898707
max;100000;0,936728000000;0,824695000000
min;100000;0,945925;0,149051
;;;